02868e12f320073cad0c2959c42559fbcfd1aa326fcb943492ed7f02c9820aa399,033cfb88e57bf05550bf461878e58b08a56c4f7cc972b2428e5a35a70a0d2b25c9,3
02e9046555a9665145b0dbd7f135744598418df7d61d3660659641886ef1274844,03a6f9139dafd65a9ea12abeb0d11a46301b116992fef4f8064f0d1d415e14736e,21
03a6f9139dafd65a9ea12abeb0d11a46301b116992fef4f8064f0d1d415e14736e,020e56a13babec99abdc2c4afbe34e1e44230d79b234c059fd4ff1e367765fdb1b,16
020e56a13babec99abdc2c4afbe34e1e44230d79b234c059fd4ff1e367765fdb1b,0200072fd301cb4a680f26d87c28b705ccd6a1d5b00f1b5efd7fe5f998f1bbb1f1,14
0200072fd301cb4a680f26d87c28b705ccd6a1d5b00f1b5efd7fe5f998f1bbb1f1,02262bbc21c171bc91a1d6bbf89571c95873849b9a60d3ea9671b777d852d39ecd,10
02262bbc21c171bc91a1d6bbf89571c95873849b9a60d3ea9671b777d852d39ecd,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,6
02868e12f320073cad0c2959c42559fbcfd1aa326fcb943492ed7f02c9820aa399,03295d2e292565743a40bd44da227a820f8730877bc3dfadebade8785bcf355258,3
03295d2e292565743a40bd44da227a820f8730877bc3dfadebade8785bcf355258,03dab87ff8635982815c4567eb58af48f9944d11c56beb12b91e1049aaea06e187,30
03dab87ff8635982815c4567eb58af48f9944d11c56beb12b91e1049aaea06e187,029a06f84c9bfddcf4dca173a4d1a540e6ce7f75cc7d1dde9fd5a70d80c504da07,21
029a06f84c9bfddcf4dca173a4d1a540e6ce7f75cc7d1dde9fd5a70d80c504da07,03da1c27ca77872ac5b3e568af30673e599a47a5e4497f85c7b5da42048807b3ed,6
03da1c27ca77872ac5b3e568af30673e599a47a5e4497f85c7b5da42048807b3ed,028d67e0b5f3248496892f2a03d3df0d8c05ea81fb9a7d0c7e9f5774650bb2c216,14
028d67e0b5f3248496892f2a03d3df0d8c05ea81fb9a7d0c7e9f5774650bb2c216,03bc9337c7a28bb784d67742ebedd30a93bacdf7e4ca16436ef3798000242b2251,9
03da1c27ca77872ac5b3e568af30673e599a47a5e4497f85c7b5da42048807b3ed,030ea1b3efaf88e7b7d22679b0de8cdd5d2c6eb78babc4fee4d7d27cb06e8aa175,12
030ea1b3efaf88e7b7d22679b0de8cdd5d2c6eb78babc4fee4d7d27cb06e8aa175,03bc9337c7a28bb784d67742ebedd30a93bacdf7e4ca16436ef3798000242b2251,11
02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8,0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,41
0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,020f0d93c700cf5cf556e61828fab473a5c30ee6eb927ae36a130cc1c57326d21a,11
020f0d93c700cf5cf556e61828fab473a5c30ee6eb927ae36a130cc1c57326d21a,0373ca948ffd4cbbd08488c480aa7c43b57e9446c8ac6d3fe1cc92392e39e9eb95,60
0373ca948ffd4cbbd08488c480aa7c43b57e9446c8ac6d3fe1cc92392e39e9eb95,0320e5b9f19a1c4dc22ebb751d757eaa5843262cd55a0f1b0d13cb5d445c5c78ae,21
0320e5b9f19a1c4dc22ebb751d757eaa5843262cd55a0f1b0d13cb5d445c5c78ae,0320f42d91c643b5a541758e4ecf4ad1d7f25b04ae149755adee8cd79fa9fbdfe3,1
0320f42d91c643b5a541758e4ecf4ad1d7f25b04ae149755adee8cd79fa9fbdfe3,03295d2e292565743a40bd44da227a820f8730877bc3dfadebade8785bcf355258,5
03dab87ff8635982815c4567eb58af48f9944d11c56beb12b91e1049aaea06e187,032b98bbdd48ca00300a627355900521c9302e6df363186a74e43213bcd3f781b2,19
032b98bbdd48ca00300a627355900521c9302e6df363186a74e43213bcd3f781b2,02fe9469e1d7da69539e365c9b2a64d277ed5589622cb314dc8b3060f3c55f79e6,5
02fe9469e1d7da69539e365c9b2a64d277ed5589622cb314dc8b3060f3c55f79e6,03da1c27ca77872ac5b3e568af30673e599a47a5e4497f85c7b5da42048807b3ed,8
03da1c27ca77872ac5b3e568af30673e599a47a5e4497f85c7b5da42048807b3ed,03ebba42db1a05cff6cc69ed28924fe4bf4731995a43fd0b07160a58ef8b4a94ba,7
03ebba42db1a05cff6cc69ed28924fe4bf4731995a43fd0b07160a58ef8b4a94ba,03bc9337c7a28bb784d67742ebedd30a93bacdf7e4ca16436ef3798000242b2251,8
03bc9337c7a28bb784d67742ebedd30a93bacdf7e4ca16436ef3798000242b2251,025d2034de4a757b23d048dd10fcc37f169e0b0c0b2f6c734891d6d5f89afac50f,20
025d2034de4a757b23d048dd10fcc37f169e0b0c0b2f6c734891d6d5f89afac50f,03da1c27ca77872ac5b3e568af30673e599a47a5e4497f85c7b5da42048807b3ed,16
03da1c27ca77872ac5b3e568af30673e599a47a5e4497f85c7b5da42048807b3ed,0214382bdce7750dfcb8126df8e2b12de38536902dc36abcebdaeefdeca1df8284,16
0214382bdce7750dfcb8126df8e2b12de38536902dc36abcebdaeefdeca1df8284,03dab87ff8635982815c4567eb58af48f9944d11c56beb12b91e1049aaea06e187,21
03dab87ff8635982815c4567eb58af48f9944d11c56beb12b91e1049aaea06e187,0205823109f3d6e1ac5f3e5ab41ab88bf463ffa7b59a81d07d8b688fb737e11955,3
0205823109f3d6e1ac5f3e5ab41ab88bf463ffa7b59a81d07d8b688fb737e11955,02ca16a1dcf909619ce63af162f3277d000a42faa3ad6fb0eb842f7e5005fb256a,2
02ca16a1dcf909619ce63af162f3277d000a42faa3ad6fb0eb842f7e5005fb256a,03a5927b64b1ea8657d5b770d61a3e2d0554fdb5d568773e0d6a92907913ca21f6,5
03a5927b64b1ea8657d5b770d61a3e2d0554fdb5d568773e0d6a92907913ca21f6,034cb9003d54764f3f5a99f1863cf075b43bb4aca1f392eece36c10240ec316e10,3
034cb9003d54764f3f5a99f1863cf075b43bb4aca1f392eece36c10240ec316e10,03c2abfa93eacec04721c019644584424aab2ba4dff3ac9bdab4e9c97007491dda,3
03c2abfa93eacec04721c019644584424aab2ba4dff3ac9bdab4e9c97007491dda,02df6d3454bc4c0cdd9b6e5f04451f53c48d22300d3066cf4a8fb49effd025c0af,2
02df6d3454bc4c0cdd9b6e5f04451f53c48d22300d3066cf4a8fb49effd025c0af,0320e5b9f19a1c4dc22ebb751d757eaa5843262cd55a0f1b0d13cb5d445c5c78ae,8
0320e5b9f19a1c4dc22ebb751d757eaa5843262cd55a0f1b0d13cb5d445c5c78ae,0373ca948ffd4cbbd08488c480aa7c43b57e9446c8ac6d3fe1cc92392e39e9eb95,23
03dab87ff8635982815c4567eb58af48f9944d11c56beb12b91e1049aaea06e187,0282734a2ca9bdca61859c71efdc43234ea664ecba9a785f780c6eec8c80243b45,11
0282734a2ca9bdca61859c71efdc43234ea664ecba9a785f780c6eec8c80243b45,02690881543d633f3a16c8ff97397f3f2e8765a15f5ac057d701243e5adb7ba856,5
02690881543d633f3a16c8ff97397f3f2e8765a15f5ac057d701243e5adb7ba856,02eea148af01585bf2b596577352d48841f0dd825d9f0d5916b4195db1c7beae41,5
02eea148af01585bf2b596577352d48841f0dd825d9f0d5916b4195db1c7beae41,02ab9dabbf646626d32863e9dc81560e48681d2a49e0da3fbb4b4df11a58cc0fd3,5
02ab9dabbf646626d32863e9dc81560e48681d2a49e0da3fbb4b4df11a58cc0fd3,030d609a79a8a0226b9ec3d76fad79ddcc7abcef9f65a64b46d8bbe2fc6be14705,7
030d609a79a8a0226b9ec3d76fad79ddcc7abcef9f65a64b46d8bbe2fc6be14705,0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,16
0282734a2ca9bdca61859c71efdc43234ea664ecba9a785f780c6eec8c80243b45,03cac8425d15440dec66f7a86155f2f457301aa434a6abdb82af2252ef477e7eb0,4
03cac8425d15440dec66f7a86155f2f457301aa434a6abdb82af2252ef477e7eb0,02894f48a1d5454700cdf879b0ea69285aa5ca2e4e387d8c68d92fddadfb7bbfa7,7
02894f48a1d5454700cdf879b0ea69285aa5ca2e4e387d8c68d92fddadfb7bbfa7,02523f947272e18da0b01d70535ce2b3002a92bdfbcab4cbe123151081f395d6c5,4
02523f947272e18da0b01d70535ce2b3002a92bdfbcab4cbe123151081f395d6c5,038ddc73e450a4bfb52992b35be8b0f52e1a1b4726ff319249a3314a508b616cde,3
038ddc73e450a4bfb52992b35be8b0f52e1a1b4726ff319249a3314a508b616cde,02df6d3454bc4c0cdd9b6e5f04451f53c48d22300d3066cf4a8fb49effd025c0af,1
03bc9337c7a28bb784d67742ebedd30a93bacdf7e4ca16436ef3798000242b2251,038df0bd2fad1bfe42d177f18ea5e33543e2b855ef369d06bd94b81d2c87187c82,36
038df0bd2fad1bfe42d177f18ea5e33543e2b855ef369d06bd94b81d2c87187c82,022c260f9ad58196af280c80a96ec9eabf6404df59ff1a7553b0f381c875a29ba0,26
022c260f9ad58196af280c80a96ec9eabf6404df59ff1a7553b0f381c875a29ba0,0290fb6ecd5865f7a973e1d48ffbc2612f80f6a2defbd6a188928bd0492bc2847e,24
0290fb6ecd5865f7a973e1d48ffbc2612f80f6a2defbd6a188928bd0492bc2847e,0212864d59d5a902634c4a3186615446e9d56c17b14600f3b74fbabe3509aa707f,11
0212864d59d5a902634c4a3186615446e9d56c17b14600f3b74fbabe3509aa707f,022c699df736064b51a33017abfc4d577d133f7124ac117d3d9f9633b6297a3b6a,24
022c699df736064b51a33017abfc4d577d133f7124ac117d3d9f9633b6297a3b6a,0340dba467d8838019a990dcfd32c397af5a4b7f32933f0ec6bef4c06b5609437f,26
0340dba467d8838019a990dcfd32c397af5a4b7f32933f0ec6bef4c06b5609437f,0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,31
0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,0317d6b11e81729192aab651174991a32e566786a7abb45b88898ed27e218a15e6,4
0317d6b11e81729192aab651174991a32e566786a7abb45b88898ed27e218a15e6,0370cf2693c16b5dc1632ae69e4751a0a88fa8f5705d53cb4c9cf805e5ef57aa45,5
0370cf2693c16b5dc1632ae69e4751a0a88fa8f5705d53cb4c9cf805e5ef57aa45,02df6d3454bc4c0cdd9b6e5f04451f53c48d22300d3066cf4a8fb49effd025c0af,6
03dab87ff8635982815c4567eb58af48f9944d11c56beb12b91e1049aaea06e187,03295d2e292565743a40bd44da227a820f8730877bc3dfadebade8785bcf355258,9
03295d2e292565743a40bd44da227a820f8730877bc3dfadebade8785bcf355258,033cfb88e57bf05550bf461878e58b08a56c4f7cc972b2428e5a35a70a0d2b25c9,10
033cfb88e57bf05550bf461878e58b08a56c4f7cc972b2428e5a35a70a0d2b25c9,0374ecf61ed6c1208c42339f47decde2bc0c4393ac95f07827b3471e939d7eb961,11
0374ecf61ed6c1208c42339f47decde2bc0c4393ac95f07827b3471e939d7eb961,03957c801187ade4aaeee6ca1e3f23eeb7413a84558ff1f3543cb41f5f86da609a,22
03957c801187ade4aaeee6ca1e3f23eeb7413a84558ff1f3543cb41f5f86da609a,02d761afe5f2c29cb1925fd0f0f28114bfba6a6738cecb1fb2b25a35f6966fcf6a,4
02d761afe5f2c29cb1925fd0f0f28114bfba6a6738cecb1fb2b25a35f6966fcf6a,0230465203e24e014c0879067908f24cee03ef708e5a1b6fa1c2f816c6a5d41edf,1
0230465203e24e014c0879067908f24cee03ef708e5a1b6fa1c2f816c6a5d41edf,0314ecd09f2c9887530ed99436a20dd62607fa0fa0a8d0e2f630cf27f86e91e5f9,3
0314ecd09f2c9887530ed99436a20dd62607fa0fa0a8d0e2f630cf27f86e91e5f9,0373ca948ffd4cbbd08488c480aa7c43b57e9446c8ac6d3fe1cc92392e39e9eb95,17
03bc9337c7a28bb784d67742ebedd30a93bacdf7e4ca16436ef3798000242b2251,021802799027508e8a8bf9a0ab96ea78a6a995926a0b1310561a74375a06e14de9,25
021802799027508e8a8bf9a0ab96ea78a6a995926a0b1310561a74375a06e14de9,03e5ea100e6b1ef3959f79627cb575606b19071235c48b3e7f9808ebcd6d12e87d,27
03e5ea100e6b1ef3959f79627cb575606b19071235c48b3e7f9808ebcd6d12e87d,0391489a933ab83094d1af43b3df3e8c8d467474649361912f05211d0e68a28fc9,18
0391489a933ab83094d1af43b3df3e8c8d467474649361912f05211d0e68a28fc9,03c1a4a429bec19c8f86b799ebb06583188f74dd0626f69f8303ff7f53cdc51110,36
03c1a4a429bec19c8f86b799ebb06583188f74dd0626f69f8303ff7f53cdc51110,02c0b38022846c6b6f45b30031859ac7c5fb0c67ec8ed5cce8409c4b438c267ffe,19
02c0b38022846c6b6f45b30031859ac7c5fb0c67ec8ed5cce8409c4b438c267ffe,03b1be68b8f564fe53f5456cf4bec901ba968fb72ed7291279ab0c87e0d22f1f49,5
03b1be68b8f564fe53f5456cf4bec901ba968fb72ed7291279ab0c87e0d22f1f49,039bcf7778ad7b14cf5974cd2705b06a58a8bbf564ca1df4791100f81104716624,3
039bcf7778ad7b14cf5974cd2705b06a58a8bbf564ca1df4791100f81104716624,0207d58b94bd3946bf7eb8c27cea6cc29d147485efb33f284894e59062592f398a,2
0207d58b94bd3946bf7eb8c27cea6cc29d147485efb33f284894e59062592f398a,0370cf2693c16b5dc1632ae69e4751a0a88fa8f5705d53cb4c9cf805e5ef57aa45,5
03bc9337c7a28bb784d67742ebedd30a93bacdf7e4ca16436ef3798000242b2251,036ac04a69f2ab587fd83c4f2aca255a81f138276fbca344ac3ecfae28d733be56,32
036ac04a69f2ab587fd83c4f2aca255a81f138276fbca344ac3ecfae28d733be56,022c260f9ad58196af280c80a96ec9eabf6404df59ff1a7553b0f381c875a29ba0,22
022c260f9ad58196af280c80a96ec9eabf6404df59ff1a7553b0f381c875a29ba0,02d35ad6428b083d63575e3b0ce33e06c507910c131970b07dc194953b43a9794c,12
02d35ad6428b083d63575e3b0ce33e06c507910c131970b07dc194953b43a9794c,033cfb88e57bf05550bf461878e58b08a56c4f7cc972b2428e5a35a70a0d2b25c9,20
033cfb88e57bf05550bf461878e58b08a56c4f7cc972b2428e5a35a70a0d2b25c9,02868e12f320073cad0c2959c42559fbcfd1aa326fcb943492ed7f02c9820aa399,17
02868e12f320073cad0c2959c42559fbcfd1aa326fcb943492ed7f02c9820aa399,02c4740396838630be432a8ded1ff83f88bf01e78de892276d706eff3ef3736158,6
02c4740396838630be432a8ded1ff83f88bf01e78de892276d706eff3ef3736158,039bcf7778ad7b14cf5974cd2705b06a58a8bbf564ca1df4791100f81104716624,4
02690881543d633f3a16c8ff97397f3f2e8765a15f5ac057d701243e5adb7ba856,037eb17d0fee2d20bacea3d78940b40f4ac61a5a7040a23b6e8280c80d7ebfb420,3
037eb17d0fee2d20bacea3d78940b40f4ac61a5a7040a23b6e8280c80d7ebfb420,03c80be3937717b502e66dc6cf8ba2881c9e68a8398bfa08c2866babfc88a729f3,2
03c80be3937717b502e66dc6cf8ba2881c9e68a8398bfa08c2866babfc88a729f3,020327bbd6b7ebf577a041e24cbdc0b3ddb6ec4a2ec89e271260fc9d6fbaccc80a,1
020327bbd6b7ebf577a041e24cbdc0b3ddb6ec4a2ec89e271260fc9d6fbaccc80a,02868e12f320073cad0c2959c42559fbcfd1aa326fcb943492ed7f02c9820aa399,1
02d7ca7aae77a43a65a50cbf806cf7b43af2f89c1cf331f98a3415263fa2031368,02f3069a342ae2883a6f29e275f06f28a56a6ea2e2d96f5888a3266444dcf542b6,3
02f3069a342ae2883a6f29e275f06f28a56a6ea2e2d96f5888a3266444dcf542b6,0374ecf61ed6c1208c42339f47decde2bc0c4393ac95f07827b3471e939d7eb961,6
0374ecf61ed6c1208c42339f47decde2bc0c4393ac95f07827b3471e939d7eb961,033cfb88e57bf05550bf461878e58b08a56c4f7cc972b2428e5a35a70a0d2b25c9,37
03c80be3937717b502e66dc6cf8ba2881c9e68a8398bfa08c2866babfc88a729f3,036ea2480936850c5d64a3266ae25e70e479f2fc54fb70f44e1c938d10d8173bf3,2
036ea2480936850c5d64a3266ae25e70e479f2fc54fb70f44e1c938d10d8173bf3,02310841b34230632b2e8185f9429dbf27a463270cf049a66ce2d56b524b283b6d,2
02310841b34230632b2e8185f9429dbf27a463270cf049a66ce2d56b524b283b6d,033cfb88e57bf05550bf461878e58b08a56c4f7cc972b2428e5a35a70a0d2b25c9,2
03bc9337c7a28bb784d67742ebedd30a93bacdf7e4ca16436ef3798000242b2251,02a9556ab0ce20a1e2292b684d620a3bfe4fccdd6e2a1799f753b57ffc783cd890,16
02a9556ab0ce20a1e2292b684d620a3bfe4fccdd6e2a1799f753b57ffc783cd890,03e5ea100e6b1ef3959f79627cb575606b19071235c48b3e7f9808ebcd6d12e87d,6
03e5ea100e6b1ef3959f79627cb575606b19071235c48b3e7f9808ebcd6d12e87d,0214382bdce7750dfcb8126df8e2b12de38536902dc36abcebdaeefdeca1df8284,8
03dab87ff8635982815c4567eb58af48f9944d11c56beb12b91e1049aaea06e187,03c2c348fac3e4953a797ba632ae8379bd4ae0ccc8d2598b7207eb62019fcbd875,35
03c2c348fac3e4953a797ba632ae8379bd4ae0ccc8d2598b7207eb62019fcbd875,0212864d59d5a902634c4a3186615446e9d56c17b14600f3b74fbabe3509aa707f,10
0340dba467d8838019a990dcfd32c397af5a4b7f32933f0ec6bef4c06b5609437f,03abf6f44c355dec0d5aa155bdbdd6e0c8fefe318eff402de65c6eb2e1be55dc3e,2
03abf6f44c355dec0d5aa155bdbdd6e0c8fefe318eff402de65c6eb2e1be55dc3e,0211faac93ca6dafe0dbc5c7a67ec4e20fc074301e430bfd376b6d0eb4b6b74890,2
0211faac93ca6dafe0dbc5c7a67ec4e20fc074301e430bfd376b6d0eb4b6b74890,02e6b17c5a7a2461df38d0a571d92660f38ed5bbc847166ee655a1d0f83c1aa5ac,3
02e6b17c5a7a2461df38d0a571d92660f38ed5bbc847166ee655a1d0f83c1aa5ac,033cfb88e57bf05550bf461878e58b08a56c4f7cc972b2428e5a35a70a0d2b25c9,5
03bc9337c7a28bb784d67742ebedd30a93bacdf7e4ca16436ef3798000242b2251,02f302189b8c0028aa919e5441a5d7e80c82ebdff421219e34408acea58274a823,16
02f302189b8c0028aa919e5441a5d7e80c82ebdff421219e34408acea58274a823,03e5ea100e6b1ef3959f79627cb575606b19071235c48b3e7f9808ebcd6d12e87d,15
03e5ea100e6b1ef3959f79627cb575606b19071235c48b3e7f9808ebcd6d12e87d,0247d5d9e81a691e1de3e91762a296c831335626354216b9490dc2f108c70781bc,8
0247d5d9e81a691e1de3e91762a296c831335626354216b9490dc2f108c70781bc,03dab87ff8635982815c4567eb58af48f9944d11c56beb12b91e1049aaea06e187,23
0340dba467d8838019a990dcfd32c397af5a4b7f32933f0ec6bef4c06b5609437f,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,9
03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,03473a86bb0e6a8c3be53899a3a07f1cdbc438647f311482f1ab39801d0b5c950f,5
03473a86bb0e6a8c3be53899a3a07f1cdbc438647f311482f1ab39801d0b5c950f,02310841b34230632b2e8185f9429dbf27a463270cf049a66ce2d56b524b283b6d,3
03c2c348fac3e4953a797ba632ae8379bd4ae0ccc8d2598b7207eb62019fcbd875,024b82d69859d63f9fce375041a34e61f4bfd445494b41d873ae7505322323d384,3
024b82d69859d63f9fce375041a34e61f4bfd445494b41d873ae7505322323d384,02cca6c5c966fcf61d121e3a70e03a1cd9eeeea024b26ea666ce974d43b242e636,4
02cca6c5c966fcf61d121e3a70e03a1cd9eeeea024b26ea666ce974d43b242e636,03f3c108ccd536b8526841f0a5c58212bb9e6584a1eb493080e7c1cc34f82dad71,5
03f3c108ccd536b8526841f0a5c58212bb9e6584a1eb493080e7c1cc34f82dad71,02690881543d633f3a16c8ff97397f3f2e8765a15f5ac057d701243e5adb7ba856,3
02690881543d633f3a16c8ff97397f3f2e8765a15f5ac057d701243e5adb7ba856,03d9c54d337d15c993b93ad6cae5a839e3e7c18f5ac210b8c7b7620b643a79943a,3
03d9c54d337d15c993b93ad6cae5a839e3e7c18f5ac210b8c7b7620b643a79943a,0374ecf61ed6c1208c42339f47decde2bc0c4393ac95f07827b3471e939d7eb961,8
03e5ea100e6b1ef3959f79627cb575606b19071235c48b3e7f9808ebcd6d12e87d,026400d315418e167b29fccdc965010ea1f8f8c8ddbc4a790d77491d8478a4b661,19
026400d315418e167b29fccdc965010ea1f8f8c8ddbc4a790d77491d8478a4b661,03dab87ff8635982815c4567eb58af48f9944d11c56beb12b91e1049aaea06e187,4
03f3c108ccd536b8526841f0a5c58212bb9e6584a1eb493080e7c1cc34f82dad71,02d7ca7aae77a43a65a50cbf806cf7b43af2f89c1cf331f98a3415263fa2031368,4
02d7ca7aae77a43a65a50cbf806cf7b43af2f89c1cf331f98a3415263fa2031368,0388a2cd707ac944a2b0c8adbf67c4a313d24b6dc2ab2baba842f9a9eecf925131,2
0388a2cd707ac944a2b0c8adbf67c4a313d24b6dc2ab2baba842f9a9eecf925131,0374ecf61ed6c1208c42339f47decde2bc0c4393ac95f07827b3471e939d7eb961,3
0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,02740c62f38896511eb98479036b06907fcac283f62d08b756a1e25fb55e3f6772,29
02740c62f38896511eb98479036b06907fcac283f62d08b756a1e25fb55e3f6772,028e577685f008325439568fdd220e8e2220c3b5c2828089039d9b3edd1a8ef6cd,15
028e577685f008325439568fdd220e8e2220c3b5c2828089039d9b3edd1a8ef6cd,029d50d59c78b81a39f4ca40b6bc9b89710542a31429b69aa075b91b587979205d,2
029d50d59c78b81a39f4ca40b6bc9b89710542a31429b69aa075b91b587979205d,020de4c7b3fcca7eac8fe5ac0fb9c87400db5a931baec35251fe7c55f0d0f91773,3
020de4c7b3fcca7eac8fe5ac0fb9c87400db5a931baec35251fe7c55f0d0f91773,03e72fb9b743546a81df807f0b9f8664beed1b27f8ba768a119a3e5a9b40ba23d2,2
03e72fb9b743546a81df807f0b9f8664beed1b27f8ba768a119a3e5a9b40ba23d2,032060a40a94dc7b848d02314e4ccebe20f451dc87f28c1ed685caa58bfcc3989a,5
032060a40a94dc7b848d02314e4ccebe20f451dc87f28c1ed685caa58bfcc3989a,02445ff6a24e69242d6f6f38e1b7e8ae9c01eb9b660f3daf3304cb4b7cfeb79a99,6
02445ff6a24e69242d6f6f38e1b7e8ae9c01eb9b660f3daf3304cb4b7cfeb79a99,028a2f0ca33134cfd5f655ed942ddcd9feb4a879831416bb23858d1d60154b0936,22
028a2f0ca33134cfd5f655ed942ddcd9feb4a879831416bb23858d1d60154b0936,0374ecf61ed6c1208c42339f47decde2bc0c4393ac95f07827b3471e939d7eb961,6
0374ecf61ed6c1208c42339f47decde2bc0c4393ac95f07827b3471e939d7eb961,02445567c03b3e2feb0deadff5bf1df5f308c0ae539c0d742dfbc63860c69e1c05,6
02445567c03b3e2feb0deadff5bf1df5f308c0ae539c0d742dfbc63860c69e1c05,032abbec49e2f9bc8b2ead9e3fd49d40ba1a3c8f51a5a959b65b056ed6d55acf53,2
032abbec49e2f9bc8b2ead9e3fd49d40ba1a3c8f51a5a959b65b056ed6d55acf53,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,3
020e56a13babec99abdc2c4afbe34e1e44230d79b234c059fd4ff1e367765fdb1b,034cfb8dcb453372e8f13915cc770bcd7bb0f0809dd1b47c0c3b43b969ff9ff3b7,3
034cfb8dcb453372e8f13915cc770bcd7bb0f0809dd1b47c0c3b43b969ff9ff3b7,0332052748755d74b3395b91eaea78b53bd64b55eb031ccb6a7ae23ac445bb6af7,19
0332052748755d74b3395b91eaea78b53bd64b55eb031ccb6a7ae23ac445bb6af7,02725e5abcbf5550fc29e6b19706a1377f25d2b1502684f9be9965b6deac167520,3
02725e5abcbf5550fc29e6b19706a1377f25d2b1502684f9be9965b6deac167520,02bf9092c49c1cf3df0a3c42f8c109c7e1d47e561710e3faba16d3f5d62b2914bc,4
02bf9092c49c1cf3df0a3c42f8c109c7e1d47e561710e3faba16d3f5d62b2914bc,03728053580578793c83d47f235b187f513dcddda4135e7764f53e40c6d2adea69,2
03728053580578793c83d47f235b187f513dcddda4135e7764f53e40c6d2adea69,0251325d14723f7c44d109acad89e65f5285d487d9ec95a7d9ff667b48ad1b3efa,6
0251325d14723f7c44d109acad89e65f5285d487d9ec95a7d9ff667b48ad1b3efa,022c260f9ad58196af280c80a96ec9eabf6404df59ff1a7553b0f381c875a29ba0,17
022c260f9ad58196af280c80a96ec9eabf6404df59ff1a7553b0f381c875a29ba0,038df0bd2fad1bfe42d177f18ea5e33543e2b855ef369d06bd94b81d2c87187c82,14
038df0bd2fad1bfe42d177f18ea5e33543e2b855ef369d06bd94b81d2c87187c82,03bc9337c7a28bb784d67742ebedd30a93bacdf7e4ca16436ef3798000242b2251,4
03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,03012a23c769decc4fb40a92d5300692b576cb8dc887072580638b97911742554c,5
03012a23c769decc4fb40a92d5300692b576cb8dc887072580638b97911742554c,036403186a467144ea6aaf4d6e42f7544e91a78e0f8ebd8e38bd2054b953d82e3f,5
036403186a467144ea6aaf4d6e42f7544e91a78e0f8ebd8e38bd2054b953d82e3f,031567fdf33cb9b4ab081019199295ffce38218751842a403e9fcf48778e4c3022,22
